lat,lon,elev_m,slope_deg,roughness_m,surface_type
34.300000,74.656000,1615.30,5.563,14.09,rolling
34.300000,74.658000,1633.01,5.659,14.22,rolling
34.300000,74.660000,1650.72,5.790,14.40,rolling
34.300000,74.662000,1668.42,5.953,14.63,rolling
34.300000,74.664000,1686.13,6.146,14.89,rolling
34.300000,74.666000,1703.84,6.366,15.21,rolling
34.300000,74.668000,1721.55,6.611,15.56,rolling
34.300000,74.670000,1739.26,6.877,15.95,rolling
34.300000,74.672000,1756.97,8.673,21.05,rolling
34.300000,74.674000,1786.94,15.056,40.22,hilly
34.300000,74.676000,1851.04,19.636,53.31,hilly
34.300000,74.678000,1915.14,19.582,53.24,hilly
34.300000,74.680000,1979.24,19.531,53.16,hilly
34.300000,74.682000,2043.35,19.483,53.09,hilly
34.300000,74.684000,2107.45,19.438,53.03,hilly
34.300000,74.686000,2171.55,19.397,52.97,hilly
34.300000,74.688000,2235.65,19.359,52.91,hilly
34.300000,74.690000,2299.76,19.324,52.87,hilly
34.300000,74.692000,2363.86,19.292,52.82,hilly
34.300000,74.694000,2427.96,18.576,50.76,hilly
34.300000,74.696000,2487.08,16.896,45.92,hilly
34.300000,74.698000,2539.38,15.902,43.07,hilly
34.300000,74.700000,2591.67,15.881,43.04,hilly
34.300000,74.702000,2643.97,15.863,43.02,hilly
34.300000,74.704000,2696.27,15.849,43.00,hilly
34.300000,74.706000,2748.56,15.838,42.98,hilly
34.300000,74.708000,2800.86,15.831,42.97,hilly
34.300000,74.710000,2853.16,15.828,42.97,hilly
34.300000,74.712000,2905.45,15.829,42.97,hilly
34.300000,74.714000,2957.75,15.833,42.98,hilly
34.300000,74.716000,3010.05,10.261,28.32,rolling
34.300000,74.718000,3024.40,0.598,7.62,flat
34.300000,74.720000,3011.30,4.967,14.56,flat
34.300000,74.722000,2998.21,6.556,16.56,rolling
34.300000,74.724000,2985.11,8.457,19.30,rolling
34.300000,74.726000,2972.01,10.485,22.50,rolling
34.300000,74.728000,2958.91,12.559,25.99,rolling
34.300000,74.730000,2945.82,14.642,29.68,rolling
34.300000,74.732000,2932.72,16.710,33.49,hilly
34.300000,74.734000,2919.62,18.750,37.39,hilly
34.300000,74.736000,2906.53,20.752,41.36,hilly
34.300000,74.738000,2893.43,23.291,46.54,hilly
34.300000,74.740000,2861.06,24.520,51.65,hilly
34.300000,74.742000,2821.86,24.330,52.23,hilly
34.300000,74.744000,2782.66,23.753,51.08,hilly
34.300000,74.746000,2743.46,23.175,49.94,hilly
34.300000,74.748000,2704.26,22.598,48.83,hilly
34.300000,74.750000,2665.06,22.021,47.73,hilly
34.300000,74.752000,2625.86,21.447,46.64,hilly
34.300000,74.754000,2586.66,20.874,45.58,hilly
34.300000,74.756000,2547.46,20.305,44.54,hilly
34.300000,74.758000,2508.27,19.741,43.52,hilly
34.300000,74.760000,2469.07,16.260,34.32,hilly
34.300000,74.762000,2472.85,15.899,30.15,hilly
34.300000,74.764000,2481.62,16.513,31.42,hilly
34.300000,74.766000,2490.38,17.022,32.42,hilly
34.300000,74.768000,2499.14,17.529,33.43,hilly
34.300000,74.770000,2507.90,18.034,34.45,hilly
34.300000,74.772000,2516.66,18.536,35.46,hilly
34.300000,74.774000,2525.43,19.036,36.47,hilly
34.300000,74.776000,2534.19,19.533,37.49,hilly
34.300000,74.778000,2542.95,20.027,38.50,hilly
34.300000,74.780000,2551.71,20.467,39.27,hilly
34.300000,74.782000,2557.22,21.757,44.82,hilly
34.300000,74.784000,2506.03,24.419,55.43,hilly
34.300000,74.786000,2454.84,23.669,54.02,hilly
34.300000,74.788000,2403.65,22.927,52.65,hilly
34.300000,74.790000,2352.46,22.198,51.34,hilly
34.300000,74.792000,2301.27,21.484,50.08,hilly
34.300000,74.794000,2250.08,20.788,48.88,hilly
34.300000,74.796000,2198.89,20.114,47.74,hilly
34.300000,74.798000,2147.70,19.466,46.67,hilly
34.300000,74.800000,2096.51,18.850,45.67,hilly
34.300000,74.802000,2045.32,16.997,40.99,hilly
34.300000,74.804000,2005.04,11.070,25.44,rolling
34.300000,74.806000,2005.22,9.158,16.92,rolling
34.300000,74.808000,2005.41,9.076,16.77,rolling
34.300000,74.810000,2005.59,8.993,16.61,rolling
34.300000,74.812000,2005.78,8.911,16.46,rolling
34.300000,74.814000,2005.96,8.828,16.30,rolling
34.300000,74.816000,2006.15,8.746,16.15,rolling
34.300000,74.818000,2006.33,8.663,15.99,rolling
34.300000,74.820000,2006.51,8.580,15.84,rolling
34.300000,74.822000,2006.70,8.498,15.68,rolling
34.300000,74.824000,2006.88,8.449,15.79,rolling
34.300000,74.826000,2011.65,8.901,17.36,rolling
34.300000,74.828000,2024.19,9.657,19.11,rolling
34.300000,74.830000,2036.73,9.992,19.70,rolling
34.300000,74.832000,2049.28,10.328,20.30,rolling
34.300000,74.834000,2061.82,10.665,20.90,rolling
34.300000,74.836000,2074.36,11.004,21.51,rolling
34.300000,74.838000,2086.91,11.343,22.13,rolling
34.300000,74.840000,2099.45,11.682,22.74,rolling
34.300000,74.842000,2112.00,12.022,23.36,rolling
34.300000,74.844000,2124.54,12.362,23.99,rolling
34.300000,74.846000,2137.08,12.162,22.70,rolling
34.300000,74.848000,2130.48,12.717,25.01,rolling
34.300000,74.850000,2106.77,13.162,27.62,rolling
34.300000,74.852000,2083.07,12.496,26.48,rolling
34.300000,74.854000,2059.36,11.846,25.40,rolling
34.300000,74.856000,2035.66,11.213,24.36,rolling
34.300000,74.858000,2011.95,10.604,23.38,rolling
34.300000,74.860000,1988.25,10.023,22.46,rolling
34.300000,74.862000,1964.55,9.477,21.62,rolling
34.300000,74.864000,1940.84,8.973,20.86,rolling
34.300000,74.866000,1917.14,8.518,20.19,rolling
34.300000,74.868000,1893.43,4.281,17.34,flat
34.300000,74.870000,1932.53,16.719,43.61,hilly
34.300000,74.872000,2000.32,21.002,54.75,hilly
34.300000,74.874000,2068.12,21.517,55.56,hilly
34.300000,74.876000,2135.91,22.137,56.55,hilly
34.300000,74.878000,2203.70,22.850,57.71,hilly
34.300000,74.880000,2271.49,23.643,59.04,hilly
34.300000,74.882000,2339.28,24.504,60.52,hilly
34.300000,74.884000,2407.08,25.421,62.15,hilly
34.300000,74.886000,2474.87,26.381,63.91,hilly
34.300000,74.888000,2542.66,27.377,65.79,hilly
34.300000,74.890000,2610.45,22.087,47.83,hilly
34.300000,74.892000,2574.43,24.058,52.66,hilly
34.300000,74.894000,2519.27,24.238,55.66,hilly
34.300000,74.896000,2464.11,23.004,53.39,hilly
34.300000,74.898000,2408.96,21.818,51.29,hilly
34.300000,74.900000,2353.80,20.700,49.37,hilly
34.300000,74.902000,2298.65,19.669,47.67,hilly
34.300000,74.904000,2243.49,18.749,46.20,hilly
34.300000,74.906000,2188.33,17.966,44.98,hilly
34.300000,74.908000,2133.18,17.345,44.04,hilly
34.300000,74.910000,2078.02,16.886,43.33,hilly
34.300000,74.912000,2023.05,5.754,21.96,rolling
34.300000,74.914000,2041.58,5.803,15.52,rolling
34.300000,74.916000,2060.12,5.768,15.48,rolling
34.300000,74.918000,2078.66,5.747,15.45,rolling
34.300000,74.920000,2097.20,5.739,15.44,rolling
34.300000,74.922000,2115.74,5.745,15.45,rolling
34.300000,74.924000,2134.28,5.765,15.47,rolling
34.300000,74.926000,2152.82,5.798,15.52,rolling
34.300000,74.928000,2171.36,5.845,15.58,rolling
34.300000,74.930000,2189.90,5.905,15.65,rolling
34.300000,74.932000,2208.44,7.078,18.82,rolling
34.300000,74.934000,2234.40,13.958,38.72,rolling
34.300000,74.936000,2299.25,19.489,53.52,hilly
34.300000,74.938000,2364.09,19.530,53.58,hilly
34.300000,74.940000,2428.93,19.578,53.64,hilly
34.300000,74.942000,2493.77,19.632,53.72,hilly
34.300000,74.944000,2558.61,19.691,53.81,hilly
34.300000,74.946000,2623.45,19.757,53.90,hilly
34.300000,74.948000,2688.29,19.828,54.01,hilly
34.300000,74.950000,2753.13,19.905,54.12,hilly
34.300000,74.952000,2817.97,19.987,54.24,hilly
34.300000,74.954000,2882.81,17.225,46.28,hilly
34.300000,74.956000,2926.24,8.958,24.04,rolling
34.300000,74.958000,2923.84,7.687,14.25,rolling
34.300000,74.960000,2921.44,8.953,16.60,rolling
34.300000,74.962000,2919.04,10.210,18.96,rolling
34.300000,74.964000,2916.64,11.459,21.33,rolling
34.300000,74.966000,2914.25,12.697,23.69,rolling
34.300000,74.968000,2911.85,13.924,26.06,rolling
34.300000,74.970000,2909.45,15.138,28.43,hilly
34.300000,74.972000,2907.05,16.338,30.80,hilly
34.300000,74.974000,2904.65,17.525,33.18,hilly
34.300000,74.976000,2902.26,19.085,36.71,hilly
34.300000,74.978000,2931.68,22.410,49.50,hilly
34.300000,74.980000,2996.06,23.853,57.16,hilly
34.300000,74.982000,3060.44,22.375,54.59,hilly
34.300000,74.984000,3124.82,21.112,52.50,hilly
34.300000,74.986000,3189.20,20.129,50.93,hilly
34.300000,74.988000,3253.57,19.490,49.94,hilly
34.300000,74.990000,3317.95,19.241,49.56,hilly
34.300000,74.992000,3382.33,19.403,49.80,hilly
34.300000,74.994000,3446.71,19.963,50.67,hilly
34.300000,74.996000,3511.09,20.878,52.12,hilly
34.300000,74.998000,3575.47,19.396,46.05,hilly
34.300000,75.000000,3616.15,15.826,35.49,hilly
34.300000,75.002000,3643.17,13.906,31.19,rolling
34.300000,75.004000,3670.20,13.198,30.05,rolling
34.300000,75.006000,3697.22,12.511,28.98,rolling
34.300000,75.008000,3724.25,11.850,27.97,rolling
34.300000,75.010000,3751.27,11.220,27.04,rolling
34.300000,75.012000,3778.30,10.628,26.18,rolling
34.300000,75.014000,3805.32,10.084,25.41,rolling
34.300000,75.016000,3832.34,9.595,24.74,rolling
34.300000,75.018000,3859.37,9.172,24.18,rolling
34.300000,75.020000,3886.39,9.686,25.80,rolling
34.300000,75.022000,3919.41,10.743,28.13,rolling
34.300000,75.024000,3954.00,10.991,28.65,rolling
34.300000,75.026000,3988.59,11.013,28.68,rolling
34.300000,75.028000,4023.18,11.035,28.71,rolling
34.300000,75.030000,4057.76,11.057,28.74,rolling
34.300000,75.032000,4092.35,11.081,28.77,rolling
34.300000,75.034000,4126.94,11.104,28.80,rolling
34.300000,75.036000,4161.53,11.129,28.84,rolling
34.300000,75.038000,4196.12,11.154,28.87,rolling
34.300000,75.040000,4230.70,11.179,28.90,rolling
34.300000,75.042000,4265.29,4.376,15.87,flat
34.300000,75.044000,4246.22,7.740,19.51,rolling
34.300000,75.046000,4224.36,8.593,21.24,rolling
34.300000,75.048000,4202.50,9.148,22.03,rolling
34.300000,75.050000,4180.64,9.745,22.90,rolling
34.300000,75.052000,4158.78,10.375,23.85,rolling
34.300000,75.054000,4136.92,11.033,24.86,rolling
34.300000,75.056000,4115.06,11.712,25.94,rolling
34.300000,75.058000,4093.20,12.408,27.07,rolling
34.300000,75.060000,4071.34,13.116,28.24,rolling
34.300000,75.062000,4049.49,13.622,28.64,rolling
34.300000,75.064000,4030.73,13.103,25.40,rolling
34.300000,75.066000,4037.46,13.611,25.62,rolling
34.300000,75.068000,4044.20,14.087,26.54,rolling
34.300000,75.070000,4050.93,14.561,27.45,rolling
34.300000,75.072000,4057.66,15.033,28.37,hilly
34.300000,75.074000,4064.40,15.503,29.29,hilly
34.300000,75.076000,4071.13,15.972,30.21,hilly
34.300000,75.078000,4077.86,16.438,31.13,hilly
34.300000,75.080000,4084.60,16.903,32.06,hilly
34.300000,75.082000,4091.33,17.365,32.98,hilly
34.300000,75.084000,4098.06,17.719,33.42,hilly
34.300000,75.086000,4092.84,18.914,38.14,hilly
34.300000,75.088000,4054.75,20.287,44.13,hilly
34.300000,75.090000,4016.66,19.650,42.98,hilly
34.300000,75.092000,3978.57,19.018,41.85,hilly
34.300000,75.094000,3940.47,18.395,40.75,hilly
34.300000,75.096000,3902.38,17.781,39.69,hilly
34.300000,75.098000,3864.29,17.178,38.67,hilly
34.300000,75.100000,3826.19,16.590,28.92,hilly
34.298000,74.500000,1580.22,0.326,1.01,flat
34.298000,74.502000,1579.96,0.328,1.03,flat
34.298000,74.504000,1579.69,0.331,1.04,flat
34.298000,74.506000,1579.43,0.333,1.05,flat
34.298000,74.508000,1579.16,0.336,1.06,flat
34.298000,74.510000,1578.89,0.339,1.06,flat
34.298000,74.512000,1578.63,0.341,1.07,flat
34.298000,74.514000,1578.36,0.344,1.08,flat
34.298000,74.516000,1578.09,0.346,1.09,flat
34.298000,74.518000,1577.83,0.349,1.10,flat
34.298000,74.520000,1577.56,0.351,1.10,flat
34.298000,74.522000,1577.32,0.344,1.06,flat
34.298000,74.524000,1577.19,0.309,0.98,flat
34.298000,74.526000,1577.07,0.278,0.88,flat
34.298000,74.528000,1576.95,0.247,0.78,flat
34.298000,74.530000,1576.82,0.215,0.68,flat
34.298000,74.532000,1576.70,0.184,0.59,flat
34.298000,74.534000,1576.58,0.153,0.49,flat
34.298000,74.536000,1576.45,0.123,0.39,flat
34.298000,74.538000,1576.33,0.093,0.30,flat
34.298000,74.540000,1576.21,0.066,0.21,flat
34.298000,74.542000,1576.08,0.022,0.12,flat
34.298000,74.544000,1576.19,0.108,0.31,flat
34.298000,74.546000,1576.78,0.185,0.49,flat
34.298000,74.548000,1577.38,0.187,0.50,flat
34.298000,74.550000,1577.97,0.190,0.51,flat
34.298000,74.552000,1578.57,0.193,0.52,flat
34.298000,74.554000,1579.16,0.197,0.54,flat
34.298000,74.556000,1579.75,0.203,0.55,flat
34.298000,74.558000,1580.35,0.208,0.58,flat
34.298000,74.560000,1580.94,0.215,0.60,flat
34.298000,74.562000,1581.54,0.222,0.62,flat
34.298000,74.564000,1582.13,0.180,0.53,flat
34.298000,74.566000,1582.29,0.139,0.44,flat
34.298000,74.568000,1581.98,0.158,0.47,flat
34.298000,74.570000,1581.66,0.148,0.44,flat
34.298000,74.572000,1581.34,0.139,0.40,flat
34.298000,74.574000,1581.02,0.130,0.37,flat
34.298000,74.576000,1580.70,0.121,0.35,flat
34.298000,74.578000,1580.39,0.114,0.32,flat
34.298000,74.580000,1580.07,0.108,0.30,flat
34.298000,74.582000,1579.75,0.103,0.28,flat
34.298000,74.584000,1579.43,0.100,0.27,flat
34.298000,74.586000,1579.12,0.043,0.14,flat
34.298000,74.588000,1579.16,0.047,0.13,flat
34.298000,74.590000,1579.42,0.080,0.21,flat
34.298000,74.592000,1579.67,0.081,0.21,flat
34.298000,74.594000,1579.93,0.082,0.22,flat
34.298000,74.596000,1580.19,0.083,0.22,flat
34.298000,74.598000,1580.44,0.085,0.23,flat
34.298000,74.600000,1580.70,0.087,0.24,flat
34.298000,74.602000,1580.96,0.089,0.25,flat
34.298000,74.604000,1581.21,0.092,0.25,flat
34.298000,74.606000,1581.47,0.094,0.26,flat
34.298000,74.608000,1581.72,0.096,0.27,flat
34.298000,74.610000,1581.97,0.100,0.29,flat
34.298000,74.612000,1582.22,0.105,0.30,flat
34.298000,74.614000,1582.46,0.110,0.32,flat
34.298000,74.616000,1582.71,0.116,0.34,flat
34.298000,74.618000,1582.96,0.122,0.36,flat
34.298000,74.620000,1583.20,0.128,0.38,flat
34.298000,74.622000,1583.45,0.135,0.41,flat
34.298000,74.624000,1583.69,0.141,0.43,flat
34.298000,74.626000,1583.94,0.148,0.45,flat
34.298000,74.628000,1584.18,0.155,0.47,flat
34.298000,74.630000,1584.43,0.150,0.48,flat
34.298000,74.632000,1583.89,0.217,0.61,flat
34.298000,74.634000,1583.31,0.213,0.60,flat
34.298000,74.636000,1582.72,0.205,0.57,flat
34.298000,74.638000,1582.14,0.199,0.54,flat
34.298000,74.640000,1581.55,0.193,0.52,flat
34.298000,74.642000,1580.97,0.188,0.50,flat
34.298000,74.644000,1580.39,0.184,0.49,flat
34.298000,74.646000,1579.80,0.182,0.48,flat
34.298000,74.648000,1579.22,0.181,0.48,flat
34.298000,74.650000,1578.63,0.092,0.48,flat
34.298000,74.652000,1579.80,2.651,7.84,flat
34.298000,74.654000,1595.71,4.953,13.14,flat
34.298000,74.656000,1611.62,5.019,13.39,rolling
34.298000,74.658000,1627.54,5.125,13.79,rolling
34.298000,74.660000,1643.45,5.269,14.33,rolling
34.298000,74.662000,1659.36,5.449,15.00,rolling
34.298000,74.664000,1675.27,5.659,15.78,rolling
34.298000,74.666000,1691.19,5.898,16.64,rolling
34.298000,74.668000,1707.10,6.162,17.59,rolling
34.298000,74.670000,1723.01,6.447,18.61,rolling
34.298000,74.672000,1738.92,8.312,23.59,rolling
34.298000,74.674000,1767.85,15.062,42.12,hilly
34.298000,74.676000,1833.03,19.925,55.22,hilly
34.298000,74.678000,1898.21,19.872,54.99,hilly
34.298000,74.680000,1963.39,19.821,54.78,hilly
34.298000,74.682000,2028.57,19.775,54.57,hilly
34.298000,74.684000,2093.75,19.731,54.39,hilly
34.298000,74.686000,2158.94,19.690,54.21,hilly
34.298000,74.688000,2224.12,19.653,54.05,hilly
34.298000,74.690000,2289.30,19.619,53.91,hilly
34.298000,74.692000,2354.48,19.588,53.77,hilly
34.298000,74.694000,2419.66,18.869,51.64,hilly
34.298000,74.696000,2479.82,17.182,46.72,hilly
34.298000,74.698000,2533.10,16.184,43.81,hilly
34.298000,74.700000,2586.38,16.163,43.72,hilly
34.298000,74.702000,2639.66,16.145,43.65,hilly
34.298000,74.704000,2692.95,16.131,43.59,hilly
34.298000,74.706000,2746.23,16.121,43.55,hilly
34.298000,74.708000,2799.51,16.114,43.52,hilly
34.298000,74.710000,2852.79,16.111,43.51,hilly
34.298000,74.712000,2906.07,16.112,43.51,hilly
34.298000,74.714000,2959.36,16.116,43.53,hilly
34.298000,74.716000,3012.64,9.690,27.71,rolling
34.298000,74.718000,3022.21,2.020,10.57,flat
34.298000,74.720000,3000.14,7.388,21.05,rolling
34.298000,74.722000,2978.08,8.525,25.10,rolling
34.298000,74.724000,2956.02,10.044,30.40,rolling
34.298000,74.726000,2933.96,11.782,36.41,rolling
34.298000,74.728000,2911.90,13.641,42.82,rolling
34.298000,74.730000,2889.84,15.558,49.49,hilly
34.298000,74.732000,2867.78,17.497,56.32,hilly
34.298000,74.734000,2845.72,19.434,63.26,hilly
34.298000,74.736000,2823.66,21.353,70.27,hilly
34.298000,74.738000,2801.60,23.660,76.02,hilly
34.298000,74.740000,2769.14,24.360,79.32,hilly
34.298000,74.742000,2733.00,23.970,78.35,hilly
34.298000,74.744000,2696.86,23.379,76.04,hilly
34.298000,74.746000,2660.72,22.787,73.75,hilly
34.298000,74.748000,2624.58,22.195,71.47,hilly
34.298000,74.750000,2588.44,21.603,69.20,hilly
34.298000,74.752000,2552.30,21.013,66.95,hilly
34.298000,74.754000,2516.16,20.423,64.72,hilly
34.298000,74.756000,2480.02,19.837,62.51,hilly
34.298000,74.758000,2443.88,19.254,60.32,hilly
34.298000,74.760000,2407.75,16.195,53.96,hilly
34.298000,74.762000,2409.89,15.843,51.71,hilly
34.298000,74.764000,2416.47,16.425,53.49,hilly
34.298000,74.766000,2423.04,16.938,55.26,hilly
34.298000,74.768000,2429.62,17.448,57.04,hilly
34.298000,74.770000,2436.19,17.956,58.82,hilly
34.298000,74.772000,2442.77,18.460,60.59,hilly
34.298000,74.774000,2449.34,18.962,62.37,hilly
34.298000,74.776000,2455.92,19.462,64.15,hilly
34.298000,74.778000,2462.49,19.958,65.93,hilly
34.298000,74.780000,2469.07,20.418,67.53,hilly
34.298000,74.782000,2472.75,21.650,70.54,hilly
34.298000,74.784000,2426.02,23.732,75.71,hilly
34.298000,74.786000,2379.30,22.948,72.58,hilly
34.298000,74.788000,2332.58,22.171,69.51,hilly
34.298000,74.790000,2285.85,21.405,66.50,hilly
34.298000,74.792000,2239.13,20.652,63.55,hilly
34.298000,74.794000,2192.41,19.915,60.68,hilly
34.298000,74.796000,2145.68,19.200,57.89,hilly
34.298000,74.798000,2098.96,18.510,55.21,hilly
34.298000,74.800000,2052.24,17.850,52.64,hilly
34.298000,74.802000,2005.51,16.080,47.38,hilly
34.298000,74.804000,1968.82,10.756,35.00,rolling
34.298000,74.806000,1969.33,9.159,29.31,rolling
34.298000,74.808000,1969.84,9.077,29.04,rolling
34.298000,74.810000,1970.36,8.994,28.77,rolling
34.298000,74.812000,1970.87,8.912,28.50,rolling
34.298000,74.814000,1971.38,8.829,28.24,rolling
34.298000,74.816000,1971.90,8.747,27.97,rolling
34.298000,74.818000,1972.41,8.664,27.70,rolling
34.298000,74.820000,1972.92,8.582,27.43,rolling
34.298000,74.822000,1973.44,8.499,27.16,rolling
34.298000,74.824000,1973.95,8.449,27.16,rolling
34.298000,74.826000,1978.38,8.824,28.24,rolling
34.298000,74.828000,1989.46,9.489,29.78,rolling
34.298000,74.830000,2000.55,9.830,30.91,rolling
34.298000,74.832000,2011.64,10.173,32.05,rolling
34.298000,74.834000,2022.72,10.515,33.20,rolling
34.298000,74.836000,2033.81,10.859,34.34,rolling
34.298000,74.838000,2044.89,11.203,35.49,rolling
34.298000,74.840000,2055.98,11.547,36.65,rolling
34.298000,74.842000,2067.06,11.891,37.80,rolling
34.298000,74.844000,2078.15,12.236,38.96,rolling
34.298000,74.846000,2089.24,12.158,38.65,rolling
34.298000,74.848000,2083.68,12.497,39.25,rolling
34.298000,74.850000,2063.27,12.654,39.29,rolling
34.298000,74.852000,2042.86,11.957,36.88,rolling
34.298000,74.854000,2022.46,11.271,34.50,rolling
34.298000,74.856000,2002.05,10.601,32.18,rolling
34.298000,74.858000,1981.64,9.951,29.92,rolling
34.298000,74.860000,1961.23,9.326,27.73,rolling
34.298000,74.862000,1940.82,8.732,25.65,rolling
34.298000,74.864000,1920.41,8.179,23.68,rolling
34.298000,74.866000,1900.01,7.675,21.87,rolling
34.298000,74.868000,1879.60,4.237,19.65,flat
34.298000,74.870000,1914.88,15.219,42.66,hilly
34.298000,74.872000,1975.61,19.158,53.74,hilly
34.298000,74.874000,2036.34,19.739,56.16,hilly
34.298000,74.876000,2097.07,20.434,59.05,hilly
34.298000,74.878000,2157.79,21.229,62.34,hilly
34.298000,74.880000,2218.52,22.106,65.96,hilly
34.298000,74.882000,2279.25,23.052,69.88,hilly
34.298000,74.884000,2339.98,24.052,74.04,hilly
34.298000,74.886000,2400.71,25.095,78.41,hilly
34.298000,74.888000,2461.43,26.170,82.94,hilly
34.298000,74.890000,2522.16,22.045,73.05,hilly
34.298000,74.892000,2491.65,23.145,74.35,hilly
34.298000,74.894000,2444.33,22.939,72.56,hilly
34.298000,74.896000,2397.01,21.594,67.25,hilly
34.298000,74.898000,2349.68,20.290,62.15,hilly
34.298000,74.900000,2302.36,19.046,57.31,hilly
34.298000,74.902000,2255.04,17.887,52.80,hilly
34.298000,74.904000,2207.72,16.841,48.72,hilly
34.298000,74.906000,2160.40,15.938,45.17,hilly
34.298000,74.908000,2113.08,15.214,42.30,hilly
34.298000,74.910000,2065.75,14.679,40.19,rolling
34.298000,74.912000,2018.60,4.416,20.36,flat
34.298000,74.914000,2038.23,6.137,16.28,rolling
34.298000,74.916000,2057.87,6.104,16.16,rolling
34.298000,74.918000,2077.51,6.084,16.08,rolling
34.298000,74.920000,2097.15,6.077,16.05,rolling
34.298000,74.922000,2116.78,6.082,16.07,rolling
34.298000,74.924000,2136.42,6.101,16.15,rolling
34.298000,74.926000,2156.06,6.133,16.27,rolling
34.298000,74.928000,2175.70,6.177,16.44,rolling
34.298000,74.930000,2195.33,6.233,16.65,rolling
34.298000,74.932000,2214.97,7.413,19.92,rolling
34.298000,74.934000,2242.10,14.336,39.76,rolling
34.298000,74.936000,2308.40,19.887,54.65,hilly
34.298000,74.938000,2374.69,19.928,54.83,hilly
34.298000,74.940000,2440.99,19.975,55.03,hilly
