name,category,lat,lon,height_m
Pylon 2851521854,POWER_PYLON,26.092517,91.961994,40.0
Pylon 2851521855,POWER_PYLON,26.093150,91.959592,40.0
Pylon 2851521856,POWER_PYLON,26.093204,91.605163,40.0
Pylon 2851521857,POWER_PYLON,26.094773,91.984696,40.0
Pylon 2851521858,POWER_PYLON,26.095363,91.608033,40.0
Pylon 2851521859,POWER_PYLON,26.096923,91.986450,40.0
Pylon 2851521860,POWER_PYLON,26.097574,91.610975,40.0
Pylon 2851521861,POWER_PYLON,26.098819,91.986273,40.0
Pylon 2851521862,POWER_PYLON,26.099314,91.612624,40.0
Pylon 2851521863,POWER_PYLON,26.101530,91.984795,40.0
Pylon 2851521864,POWER_PYLON,26.101691,91.614437,40.0
Pylon 2851521865,POWER_PYLON,26.104182,91.616291,40.0
Pylon 2851521866,POWER_PYLON,26.104315,91.983323,40.0
Pylon 2851521867,POWER_PYLON,26.104972,91.750956,40.0
Pylon 2851521868,POWER_PYLON,26.106280,91.689284,40.0
Pylon 2851521869,POWER_PYLON,26.106316,91.686067,40.0
Pylon 2851521870,POWER_PYLON,26.106344,91.682738,40.0
Pylon 2851521871,POWER_PYLON,26.106365,91.679256,40.0
Pylon 2851521872,POWER_PYLON,26.106400,91.675505,40.0
Pylon 2851521873,POWER_PYLON,26.106428,91.617976,40.0
Pylon 2851521874,POWER_PYLON,26.106580,91.747910,40.0
Pylon 2851521875,POWER_PYLON,26.106747,91.774777,40.0
Pylon 2851521876,POWER_PYLON,26.106806,91.691734,40.0
Pylon 2851521877,POWER_PYLON,26.106895,91.982214,40.0
Pylon 2851521878,POWER_PYLON,26.107370,91.694335,40.0
Pylon 2851521879,POWER_PYLON,26.107502,91.745091,40.0
Pylon 2851521880,POWER_PYLON,26.107743,91.672762,40.0
Pylon 2851521881,POWER_PYLON,26.107990,91.697271,40.0
Pylon 2851521882,POWER_PYLON,26.108251,91.731416,40.0
Pylon 2851521883,POWER_PYLON,26.108391,91.631173,40.0
Pylon 2851521884,POWER_PYLON,26.108480,91.619519,40.0
Pylon 2851521885,POWER_PYLON,26.108633,91.727827,40.0
Pylon 2851521886,POWER_PYLON,26.108636,91.700296,40.0
Pylon 2851521887,POWER_PYLON,26.108767,91.743274,40.0
Pylon 2851521888,POWER_PYLON,26.108767,91.734102,40.0
Pylon 2851521889,POWER_PYLON,26.108810,91.632886,40.0
Pylon 2851521890,POWER_PYLON,26.108825,91.670482,40.0
Pylon 2851521891,POWER_PYLON,26.109168,91.983160,40.0
Pylon 2851521892,POWER_PYLON,26.109034,91.724123,40.0
Pylon 2851521893,POWER_PYLON,26.109145,91.738951,40.0
Pylon 2851521894,POWER_PYLON,26.109305,91.703411,40.0
Pylon 2851521895,POWER_PYLON,26.109354,91.737152,40.0
Pylon 2851521896,POWER_PYLON,26.109412,91.740412,40.0
Pylon 2851521897,POWER_PYLON,26.109420,91.720525,40.0
Pylon 2851521898,POWER_PYLON,26.109723,91.636385,40.0
Pylon 2851521899,POWER_PYLON,26.109808,91.716940,40.0
Pylon 2851521900,POWER_PYLON,26.110002,91.706708,40.0
Pylon 2851522101,POWER_PYLON,26.110103,91.622038,40.0
Pylon 2851522102,POWER_PYLON,26.110198,91.713291,40.0
Pylon 2851522103,POWER_PYLON,26.110415,91.667154,40.0
Pylon 2851522104,POWER_PYLON,26.110535,91.627708,40.0
Pylon 2851522105,POWER_PYLON,26.110601,91.639736,40.0
Pylon 2851522106,POWER_PYLON,26.110632,91.709530,40.0
Pylon 2851522107,POWER_PYLON,26.110991,91.985792,40.0
Pylon 2851522108,POWER_PYLON,26.111400,91.642914,40.0
Pylon 2851522109,POWER_PYLON,26.111436,91.624744,40.0
Pylon 2851522110,POWER_PYLON,26.111533,91.666858,40.0
Pylon 2851522111,POWER_PYLON,26.112258,91.646189,40.0
Pylon 2851522112,POWER_PYLON,26.112293,91.664172,40.0
Pylon 2851522113,POWER_PYLON,26.112904,91.661978,40.0
Pylon 2851522114,POWER_PYLON,26.113003,91.658780,40.0
Pylon 2851522115,POWER_PYLON,26.113049,91.988136,40.0
Pylon 2851522116,POWER_PYLON,26.113149,91.649653,40.0
Pylon 2851522117,POWER_PYLON,26.113437,91.655560,40.0
Pylon 2851522118,POWER_PYLON,26.113873,91.652419,40.0
Pylon 2851522119,POWER_PYLON,26.114995,91.990343,40.0
Pylon 2851522120,POWER_PYLON,26.117070,91.897712,40.0
Pylon 2851522121,POWER_PYLON,26.117078,91.928515,40.0
Pylon 2851522122,POWER_PYLON,26.117101,91.932216,40.0
Pylon 2851522123,POWER_PYLON,26.117113,91.895384,40.0
Pylon 2851522124,POWER_PYLON,26.117119,91.935979,40.0
Pylon 2851522125,POWER_PYLON,26.117150,91.939711,40.0
Pylon 2851522126,POWER_PYLON,26.117188,91.943196,40.0
Pylon 2851522127,POWER_PYLON,26.117211,91.946629,40.0
Pylon 2851522128,POWER_PYLON,26.117226,91.949963,40.0
Pylon 2851522129,POWER_PYLON,26.117257,91.953496,40.0
Pylon 2851522130,POWER_PYLON,26.117313,91.925465,40.0
Pylon 2851522131,POWER_PYLON,26.117453,91.892579,40.0
Pylon 2851522132,POWER_PYLON,26.117579,91.922231,40.0
Pylon 2851522133,POWER_PYLON,26.117383,91.990112,40.0
Pylon 2851522134,POWER_PYLON,26.117718,91.889572,40.0
Pylon 2851522136,POWER_PYLON,26.117849,91.918803,40.0
Pylon 2851522137,POWER_PYLON,26.118040,91.886277,40.0
Pylon 2851522138,POWER_PYLON,26.118068,91.900327,40.0
Pylon 2851522139,POWER_PYLON,26.118087,91.915713,40.0
Pylon 2851522140,POWER_PYLON,26.118272,91.883810,40.0
Pylon 2851522141,POWER_PYLON,26.118337,91.912635,40.0
Pylon 2851522142,POWER_PYLON,26.118574,91.909559,40.0
Pylon 2851522143,POWER_PYLON,26.118653,91.881139,40.0
Pylon 2851522144,POWER_PYLON,26.118824,91.906277,40.0
Pylon 2851522145,POWER_PYLON,26.118862,91.956521,40.0
Pylon 2851522146,POWER_PYLON,26.119077,91.903005,40.0
Pylon 2851522147,POWER_PYLON,26.119293,91.989988,40.0
Pylon 2851522148,POWER_PYLON,26.119914,91.958672,40.0
Pylon 2851522149,POWER_PYLON,26.120521,91.961913,40.0
Pylon 2851522150,POWER_PYLON,26.121057,91.990789,40.0
Pylon 2851522151,POWER_PYLON,26.121129,91.965190,40.0
Pylon 2851522152,POWER_PYLON,26.121675,91.968128,40.0
Pylon 2851522153,POWER_PYLON,26.122364,91.971838,40.0
Pylon 2851522154,POWER_PYLON,26.122502,91.993811,40.0
Pylon 2851522155,POWER_PYLON,26.122973,91.975098,40.0
Pylon 2851522156,POWER_PYLON,26.123390,91.996981,40.0
Pylon 2851522158,POWER_PYLON,26.124005,91.977970,40.0
Pylon 2851522162,POWER_PYLON,26.125095,91.981026,40.0
Pylon 2851522169,POWER_PYLON,26.126108,91.983760,40.0
Pylon 2851522173,POWER_PYLON,26.127290,91.986966,40.0
Pylon 2851522181,POWER_PYLON,26.128458,91.990100,40.0
Pylon 2851522189,POWER_PYLON,26.129550,91.993056,40.0
Pylon 2851522195,POWER_PYLON,26.130754,91.996543,40.0
Pylon 2851522198,POWER_PYLON,26.131337,91.999987,40.0
Pylon 2851522308,POWER_PYLON,26.163512,91.702037,40.0
Pylon 2851522309,POWER_PYLON,26.166472,91.697764,40.0
Pylon 2851522310,POWER_PYLON,26.198418,91.704807,40.0
Pylon 2851522323,POWER_PYLON,26.227241,91.720271,40.0
Pylon 2851522325,POWER_PYLON,26.227860,91.723201,40.0
Pylon 2851522343,POWER_PYLON,26.242563,91.751334,40.0
Pylon 2851522347,POWER_PYLON,26.244095,91.753841,40.0
Pylon 2851522350,POWER_PYLON,26.245805,91.756639,40.0
Pylon 2851522354,POWER_PYLON,26.247307,91.759104,40.0
Pylon 2851522356,POWER_PYLON,26.248040,91.761349,40.0
